"label","rating","claimed_at","id","aspect","sentence"
"0",2,,1303,"chất lượng","sản phẩm không như mong muốn, đường line quần không rõ, quần rộng. rất thất vọng so với lần mua trước"
"2",3,,1330,"chăm sóc khách hàng","tiền nào của đó thôi mọi người ơi giá rẻ quần sẽ mỏng và chỉ thừa hay lỗi rất nhiều ai lên dáng thì không giống mẫu đâu : hơi thất vọng nhưng cửa hàng nhiệt tình lắm mọi người"
"0",2,,1300,"dóng gói","nhắn tim dặn cửa hàng che tên với giá tiền mà cửa hàng không che😤"
"2",3,,1335,"màu sắc","đây là lần thứ 2 mua lại sản phẩm này chỉ là khác màu thôi nhưng mà đợt này thì quần có điểm trừ lớn nhất là còn nhiều chỉ thừa. nhìn chung quần đẹp đúng màu, giao hàng nhanh, kiểu dáng đẹp"
"0",3,,1329,"chất lượng","tiền nào của đó thôi mọi người ơi giá rẻ quần sẽ mỏng và chỉ thừa hay lỗi rất nhiều ai lên dáng thì không giống mẫu đâu : hơi thất vọng nhưng cửa hàng nhiệt tình lắm mọi người"
"2",3,,1315,"đóng gói","cửa hàng đóng gói cẩn thận quần ống suông chất vải khá tốt tuy nhiễn vẫn lỗi vài điểm"
"0",2,,1305,"chất lượng","mới mặc 2 lần rách ròi. mặc dù không vận động chạy nhảy gì hết"
"2",3,,1327,"chất liệu","quần co giãn rất tốt, chất vải phù hợp giá tiền, dễ nhăn."
"2",3,,1326,"chất lượng","quần co giãn rất tốt, chất vải phù hợp giá tiền, dễ nhăn."
"0",3,,1328,"gia công","dư chỉ thừa, may lỗi phần lưng quần."
"0",3,,1314,"gia công","cửa hàng đóng gói cẩn thận quần ống suông chất vải khá tốt tuy nhiễn vẫn lỗi vài điểm"
"0",3,,1333,"gia công","đây là lần thứ 2 mua lại sản phẩm này chỉ là khác màu thôi nhưng mà đợt này thì quần có điểm trừ lớn nhất là còn nhiều chỉ thừa. nhìn chung quần đẹp đúng màu, giao hàng nhanh, kiểu dáng đẹp"
"2",3,,1313,"chất lượng","cửa hàng đóng gói cẩn thận quần ống suông chất vải khá tốt tuy nhiễn vẫn lỗi vài điểm"
"2",3,,1321,"chất lượng","quần rất chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nhắn tin lưu ý nhưng vẫn nhưu vậy nên khá thất vọng"
"0",3,,1322,"chăm sóc khách hàng","quần rất chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nhắn tin lưu ý nhưng vẫn nhưu vậy nên khá thất vọng"
"0",3,,1324,"đóng gói","so với lần đầu thì lần này chất liệu không được tốt 👌 kích cỡ 29 nhưng mà mình lấy đo với quần cũ trước mua thì nhỏ và hẹp hơn, khá là thất vọng : 133k có phải là rẻ đâu ạ : đóng gói thì sơ sài."
"0",2,,1304,"gia công","sản phẩm không như mong muốn, đường line quần không rõ, quần rộng. rất thất vọng so với lần mua trước"
"0",2,,1302,"chăm sóc khách hàng","sản phẩm may ẩu lỗi nhiều,chăm sóc khách hàng kém trả lời tin nhắn chậm"
"0",3,,1331,"gia công","chỉ lỗi cả 2 bên ống quần , nhìn khá rõ , chi tiết xem ảnh"
"0",2,,1299,"gia công","chỉ may không được chắc. mới dùng đã đứt khuy quần."
"2",3,,1334,"chất lượng","đây là lần thứ 2 mua lại sản phẩm này chỉ là khác màu thôi nhưng mà đợt này thì quần có điểm trừ lớn nhất là còn nhiều chỉ thừa. nhìn chung quần đẹp đúng màu, giao hàng nhanh, kiểu dáng đẹp"
"0",2,,1301,"chất lượng","sản phẩm may ẩu lỗi nhiều,chăm sóc khách hàng kém trả lời tin nhắn chậm"
"2",5,,3302,"chăm sóc khách hàng","hàng tốt cửa hàng cskh rất tốt nha tư vấn kỹ nhưng vì muốn chắc nên em đã lấy kích cỡ nhích hơn 1 xíu, cảm ơn cửa hàng rất nhiều"
"2",5,,3303,"uy tín cửa hàng","hàng tốt cửa hàng cskh rất tốt nha tư vấn kỹ nhưng vì muốn chắc nên em đã lấy kích cỡ nhích hơn 1 xíu, cảm ơn cửa hàng rất nhiều"
"0",3,,1316,"đóng gói","đơn hàng 2 quần mà đóng được 1 hàng. làm thủ tục báo trả thì lỗi."
"0",3,,1317,"chăm sóc khác hàng","đơn hàng 2 quần mà đóng được 1 hàng. làm thủ tục báo trả thì lỗi."
"2",3,,1318,"chất liệu","quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng"
"0",3,,1319,"gia công","quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng"
"0",3,,1320,"kích cỡ","quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng"
"0",3,,1323,"chất lượng","so với lần đầu thì lần này chất liệu không được tốt 👌 kích cỡ 29 nhưng mà mình lấy đo với quần cũ trước mua thì nhỏ và hẹp hơn, khá là thất vọng : 133k có phải là rẻ đâu ạ : đóng gói thì sơ sài."
"0",3,,1325,"kích cỡ","so với lần đầu thì lần này chất liệu không được tốt 👌 kích cỡ 29 nhưng mà mình lấy đo với quần cũ trước mua thì nhỏ và hẹp hơn, khá là thất vọng : 133k có phải là rẻ đâu ạ : đóng gói thì sơ sài."
"2",5,,3311,"giao hàng","sản phẩm đẹp cửa hàng đóng gói hàng kỹ lưỡng, giao hàng nhanh, giá rẻ chỉ 139k có 1 quần âu đẹp cảm ơn cửa hàng và sẽ ủng hộ khi cần thiết. đánh giá cửa hàng 5 sao nhé"
"2",5,,3312,"giá cả","sản phẩm đẹp cửa hàng đóng gói hàng kỹ lưỡng, giao hàng nhanh, giá rẻ chỉ 139k có 1 quần âu đẹp cảm ơn cửa hàng và sẽ ủng hộ khi cần thiết. đánh giá cửa hàng 5 sao nhé"
"2",5,,3313,"uy tín cửa hàng","sản phẩm đẹp cửa hàng đóng gói hàng kỹ lưỡng, giao hàng nhanh, giá rẻ chỉ 139k có 1 quần âu đẹp cảm ơn cửa hàng và sẽ ủng hộ khi cần thiết. đánh giá cửa hàng 5 sao nhé"
"2",5,,3314,"chất liệu","chất liệu quần rất ưng luôn ạ. chất vải đẹp lần đầu e mua quần mà thấy chất quần và dáng quần đẹp rất ạ."
"2",5,,3315,"kiểu dáng","chất liệu quần rất ưng luôn ạ. chất vải đẹp lần đầu e mua quần mà thấy chất quần và dáng quần đẹp rất ạ."
"2",5,,3316,"chất lượng","chất liệu quần rất ưng luôn ạ. chất vải đẹp lần đầu e mua quần mà thấy chất quần và dáng quần đẹp rất ạ."
"2",5,,3317,"Giao hàng","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3318,"Đóng gói","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3319,"Chất lượng","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3320,"Chất liệu","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3321,"Giá cả","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3322,"Uy tín cửa hàng","có 3 điều mình rất thích ở shop,thứ 1 là giao hàng rất nhanh đặt hôm qua,nay đã giao rồi,thứ 2 là quần được cho vào túi zip rất ngay ngắn,thứ 3 là quần rất đẹp,vải sờ vào rất thích,đợt này sale nên mua được với giá rất rẻ,tất cả các dịch vụ của cửa hàng làm mình rất hài lòng,có thể sẽ mua nữa,chúc cửa hàng buôn may bán đắt nhé."
"2",5,,3323,"chất lượng","chất vải rất đẹp luôn ạ . cửa hàng còn giao hàng siêu nhanh luôn , tư vấn rất nhiệt tình luôn ạ . sẽ ủng hộ tiếp ạ"
"2",5,,3324,"chất liệu","chất vải rất đẹp luôn ạ . cửa hàng còn giao hàng siêu nhanh luôn , tư vấn rất nhiệt tình luôn ạ . sẽ ủng hộ tiếp ạ"
"2",5,,3325,"giao hàng","chất vải rất đẹp luôn ạ . cửa hàng còn giao hàng siêu nhanh luôn , tư vấn rất nhiệt tình luôn ạ . sẽ ủng hộ tiếp ạ"
"2",5,,3326,"chăm sóc khách hàng","chất vải rất đẹp luôn ạ . cửa hàng còn giao hàng siêu nhanh luôn , tư vấn rất nhiệt tình luôn ạ . sẽ ủng hộ tiếp ạ"
"2",5,,3327,"chất liệu","vải dày dặn, co giãn nhẹ, may đẹp săn sale giá rẻ, chất lượng 5 sao, giao hàng nhanh, người giao hàng dễ thương"
"2",5,,3328,"giá cả","vải dày dặn, co giãn nhẹ, may đẹp săn sale giá rẻ, chất lượng 5 sao, giao hàng nhanh, người giao hàng dễ thương"
"2",5,,3329,"uy tín cửa hàng","vải dày dặn, co giãn nhẹ, may đẹp săn sale giá rẻ, chất lượng 5 sao, giao hàng nhanh, người giao hàng dễ thương"
"2",5,,3330,"giao hàng","vải dày dặn, co giãn nhẹ, may đẹp săn sale giá rẻ, chất lượng 5 sao, giao hàng nhanh, người giao hàng dễ thương"
"2",5,,3331,"chất lượng","sản phẩm có chất lượng khá ổn, đúng kiểu dáng giá thành tốt. cửa hàng đóng gói chỉnh chu, cẩn thận, giao hàng hàng cũng khá nhanh"
"2",5,,3332,"giá cả","sản phẩm có chất lượng khá ổn, đúng kiểu dáng giá thành tốt. cửa hàng đóng gói chỉnh chu, cẩn thận, giao hàng hàng cũng khá nhanh"
"2",5,,3333,"kiểu dáng","sản phẩm có chất lượng khá ổn, đúng kiểu dáng giá thành tốt. cửa hàng đóng gói chỉnh chu, cẩn thận, giao hàng hàng cũng khá nhanh"
"2",5,,3334,"đóng gói","sản phẩm có chất lượng khá ổn, đúng kiểu dáng giá thành tốt. cửa hàng đóng gói chỉnh chu, cẩn thận, giao hàng hàng cũng khá nhanh"
"2",5,,3335,"giao hàng","sản phẩm có chất lượng khá ổn, đúng kiểu dáng giá thành tốt. cửa hàng đóng gói chỉnh chu, cẩn thận, giao hàng hàng cũng khá nhanh"
"2",5,,3336,"Chất lượng","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"2",5,,3337,"kiểu dáng","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"2",5,,3338,"Chăm sóc khách hàng","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"2",5,,3339,"Uy tín cửa hàng","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"2",5,,3340,"Giá cả","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"1",5,,3341,"Kích cỡ","quần này đẹp dữ lắm mấy ông bà nội ơi nên không cần ảnh chụp đâu đúng kiểu dáng che khuyết điểm chân tốt dữ lắm cskh nhanh, hỗ trợ nhiệt tình mua 3 cái quần rồi đó thì hiểu cỡ nào đi nha, có 130k 1 cái mà xài cỡ mấy năm lận luôn í phải mua, nhưng mà lúc mua về khong có quần nào mà vừa 100 hết, do đó tui mua về phải bóp lưng quần cho vừa tại vì ốm mà cao í, mặc rất hợp. quần này áo sơ mi tay dài mặc đi học hết sẩy😘😘😍😍"
"2",5,,3342,"Mức độ hài lòng","đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì"
"2",5,,3343,"Giá cả","đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì"
"2",5,,3344,"Chất liệu","đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì"
"2",5,,3345,"So sánh chất lượng","đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì"
"2",5,,3346,"Uy tín cửa hàng","đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì"
"2",5,,3347,"chất lượng","quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng"
"2",5,,3348,"chất liệu","quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng"
"2",5,,3349,"kiểu dáng","quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng"
"2",5,,3350,"uy tín cửa hàng","quần, áo đẹp xuất sắc luôn nha, vải mịn, dày, kiểu dáng đẹp lắm luôn. mình mua nguyên set này của cửa hàng luôn.. sẽ tiếp tục ủng hộ cửa hàng"
"2",5,,3351,"kiểu dáng","cạp quần rất cứng cáp và kiểu dáng quần lên khá đẹp nhé mọi người mình khuyên mọi người nên nhỉnh lên 1 kích cỡ để tránh tình trạng quần bó sát vào chân. mình khá bất ngờ vì giá thành này so với 1 chiếc quần kiểu dáng thế này thì rất hợp lý"
"2",5,,3352,"gia công","cạp quần rất cứng cáp và kiểu dáng quần lên khá đẹp nhé mọi người mình khuyên mọi người nên nhỉnh lên 1 kích cỡ để tránh tình trạng quần bó sát vào chân. mình khá bất ngờ vì giá thành này so với 1 chiếc quần kiểu dáng thế này thì rất hợp lý"
"1",5,,3353,"kích cỡ","cạp quần rất cứng cáp và kiểu dáng quần lên khá đẹp nhé mọi người mình khuyên mọi người nên nhỉnh lên 1 kích cỡ để tránh tình trạng quần bó sát vào chân. mình khá bất ngờ vì giá thành này so với 1 chiếc quần kiểu dáng thế này thì rất hợp lý"
"2",5,,3354,"giá cả","cạp quần rất cứng cáp và kiểu dáng quần lên khá đẹp nhé mọi người mình khuyên mọi người nên nhỉnh lên 1 kích cỡ để tránh tình trạng quần bó sát vào chân. mình khá bất ngờ vì giá thành này so với 1 chiếc quần kiểu dáng thế này thì rất hợp lý"
"2",5,,3356,"kích cỡ","sau 1 time sử dụng thì vải co giãn tốt, có độ thun, quần chuẩn với kích thước mình đặt. em sẽ ủng hộ tiếp."
"2",5,,3357,"uy tín cửa hàng","sau 1 time sử dụng thì vải co giãn tốt, có độ thun, quần chuẩn với kích thước mình đặt. em sẽ ủng hộ tiếp."
"2",5,,3358,"chất lượng","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3359,"chất liệu","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3360,"chăm sóc khách hàng","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3361,"Giá cả","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3362,"giao hàng","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3363,"kích cỡ","quần đẹpp..vải mát cửa hàng tư vấn nhiệt tình .lúc đầu tính đặt 32 33 mà nhờ cửa hàng tư vấn chọn 34 vừa luôn giao hàng khá nhanh mua flash sale còn 100k..quá hời nên mua"
"2",5,,3364,"giao hàng","cửa hàng chuẩn bị hàng nhanh. giao hàng nhanh. đóng gói gọn gàng, cẩn thận. quần nhận được đúng mô tả. mặc lên rất thoải mái, dễ chịu. các chi tiết may cũng ổn, gọn gàng"
"2",5,,3365,"đóng gói","cửa hàng chuẩn bị hàng nhanh. giao hàng nhanh. đóng gói gọn gàng, cẩn thận. quần nhận được đúng mô tả. mặc lên rất thoải mái, dễ chịu. các chi tiết may cũng ổn, gọn gàng"
"2",5,,3366,"Uy tín cửa hàng","cửa hàng chuẩn bị hàng nhanh. giao hàng nhanh. đóng gói gọn gàng, cẩn thận. quần nhận được đúng mô tả. mặc lên rất thoải mái, dễ chịu. các chi tiết may cũng ổn, gọn gàng"
"2",5,,3367,"chất lượng","cửa hàng chuẩn bị hàng nhanh. giao hàng nhanh. đóng gói gọn gàng, cẩn thận. quần nhận được đúng mô tả. mặc lên rất thoải mái, dễ chịu. các chi tiết may cũng ổn, gọn gàng"
"2",5,,3368,"gia công","cửa hàng chuẩn bị hàng nhanh. giao hàng nhanh. đóng gói gọn gàng, cẩn thận. quần nhận được đúng mô tả. mặc lên rất thoải mái, dễ chịu. các chi tiết may cũng ổn, gọn gàng"
"2",5,,3369,"Uy tín cửa hàng","cửa hàng hàng uy tín đã mua lần này là lần thứ 2 ạ. cửa hàng giao hàng nhanh lắm luôn. lần này mua còn được tặng cả áo và chai xịt thơm nữa rất thích nha"
"2",5,,3370,"giao hàng","cửa hàng hàng uy tín đã mua lần này là lần thứ 2 ạ. cửa hàng giao hàng nhanh lắm luôn. lần này mua còn được tặng cả áo và chai xịt thơm nữa rất thích nha"
"2",5,,3371,"chăm sóc khách hàng","cửa hàng hàng uy tín đã mua lần này là lần thứ 2 ạ. cửa hàng giao hàng nhanh lắm luôn. lần này mua còn được tặng cả áo và chai xịt thơm nữa rất thích nha"
"2",5,,3372,"Uy tín cửa hàng","sản phẩm rất oik mua lần nào cũng ưng hết nhất định sẽ quay lại n lần sj of đi không tn không sẽ lá hebosn đã"
"2",5,,3373,"kiểu dáng","quần lên kiểu dáng đẹp chất dày dặn ưng lắm , mà có trăm nghìn, mình ib các bạn tư vấn kích cỡ rất chuẩn nữa cảm ơn cửa hàng"
"2",5,,3374,"chất liệu","quần lên kiểu dáng đẹp chất dày dặn ưng lắm , mà có trăm nghìn, mình ib các bạn tư vấn kích cỡ rất chuẩn nữa cảm ơn cửa hàng"
"2",5,,3375,"Giá cả","quần lên kiểu dáng đẹp chất dày dặn ưng lắm , mà có trăm nghìn, mình ib các bạn tư vấn kích cỡ rất chuẩn nữa cảm ơn cửa hàng"
"2",5,,3376,"chăm sóc khách hàng","quần lên kiểu dáng đẹp chất dày dặn ưng lắm , mà có trăm nghìn, mình ib các bạn tư vấn kích cỡ rất chuẩn nữa cảm ơn cửa hàng"
"2",5,,3377,"kích cỡ","quần lên kiểu dáng đẹp chất dày dặn ưng lắm , mà có trăm nghìn, mình ib các bạn tư vấn kích cỡ rất chuẩn nữa cảm ơn cửa hàng"
"2",5,,3378,"chất lượng","tôi rất ưng sản phẩm này, chúc cửa hàng bán được nhiều hàng, cảm ơn cửa hàng"
"2",5,,3379,"Uy tín cửa hàng","tôi rất ưng sản phẩm này, chúc cửa hàng bán được nhiều hàng, cảm ơn cửa hàng"
"2",5,,3380,"chất liệu","quần chất vải ổn .áo vải thích nha .mặc lên cả sét nhìn rất tốt .mặc lên nhìn mình đỡ gầy hơn"
"2",5,,3381,"chất lượng","quần chất vải ổn .áo vải thích nha .mặc lên cả sét nhìn rất tốt .mặc lên nhìn mình đỡ gầy hơn"
"2",5,,3382,"kiểu dáng","quần chất vải ổn .áo vải thích nha .mặc lên cả sét nhìn rất tốt .mặc lên nhìn mình đỡ gầy hơn"
"2",5,,3383,"chất lượng","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3384,"chất liệu","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3385,"Giá cả","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3386,"chăm sóc khách hàng","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3387,"Uy tín cửa hàng","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3388,"giao hàng","không bao giờ thất vọng về jbagy cả hehehe.quần siêu siêu đẹp luôn ạ.chất vải rất kì đẹp xò.mát mẻ.quá đẹp so với giá tiền luôn ạ. 😍😍😍 cửa hàng tư vấn nhiệt tình.giao hàng siêu nhanh ạ.sẽ tiếp tục ủng hộ ạ"
"2",5,,3389,"Giá cả","giá rẻ kiểu dáng đẹp giao hàng nhanh mà kích cỡ cũng chuẩn lắm nha mọi người nên mua thử"
"2",5,,3390,"giao hàng","giá rẻ kiểu dáng đẹp giao hàng nhanh mà kích cỡ cũng chuẩn lắm nha mọi người nên mua thử"
"2",5,,3391,"kích cỡ","giá rẻ kiểu dáng đẹp giao hàng nhanh mà kích cỡ cũng chuẩn lắm nha mọi người nên mua thử"
"2",5,,3392,"Giá cả","lúc đầu cũng hơi lăn tăn mua khi thấy nhiều đánh giá thấp. nhưng vì giá rẻ e vẫn quyết định đặn. wow quả không uổng công chờ đợi quần lên kiểu dáng rất đẹp chất vải mịn màng như da e bé 18t. không thể nào mà chê được 10 điềm 😘"
"2",5,,3393,"kiểu dáng","lúc đầu cũng hơi lăn tăn mua khi thấy nhiều đánh giá thấp. nhưng vì giá rẻ e vẫn quyết định đặn. wow quả không uổng công chờ đợi quần lên kiểu dáng rất đẹp chất vải mịn màng như da e bé 18t. không thể nào mà chê được 10 điềm 😘"
